pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
137,2,3.7108,-0.0342,0.5173,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
137,3,3.7357,-0.2106,0.5889,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
137,4,3.8545,-0.2554,0.5062,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
137,5,4.0201,-0.1162,0.6614,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
137,6,4.1128,-0.0953,0.4265,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
137,7,4.2216,-0.0854,0.4491,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
137,8,4.2483,-0.0418,0.4472,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
137,9,4.2777,0.0249,0.4544,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
137,10,4.3224,-0.0343,0.4546,0.9999,0.0144,0.0000,-0.0144,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
138,0,4.0212,0.0278,0.4400,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
138,1,4.0293,0.0308,0.6052,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
138,2,4.1061,-0.0283,0.5173,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
138,3,4.1312,-0.2047,0.5889,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
138,4,4.2500,-0.2494,0.5062,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
138,5,4.4155,-0.1100,0.6614,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
138,6,4.5082,-0.0891,0.4265,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
138,7,4.6169,-0.0791,0.4491,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
138,8,4.6437,-0.0355,0.4472,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
138,9,4.6729,0.0313,0.4544,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
138,10,4.7177,-0.0279,0.4546,0.9999,0.0152,0.0000,-0.0152,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
139,0,4.4208,0.0340,0.4400,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
139,1,4.4288,0.0370,0.6052,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
139,2,4.5057,-0.0221,0.5173,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
139,3,4.5309,-0.1984,0.5889,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
139,4,4.6498,-0.2430,0.5062,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
139,5,4.8151,-0.1035,0.6614,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
139,6,4.9078,-0.0825,0.4265,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
139,7,5.0166,-0.0724,0.4491,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
139,8,5.0433,-0.0287,0.4472,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
139,9,5.0725,0.0380,0.4544,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
139,10,5.1174,-0.0211,0.4546,0.9999,0.0160,0.0000,-0.0160,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
140,0,4.8244,0.0406,0.4400,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
140,1,4.8325,0.0436,0.6052,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
140,2,4.9094,-0.0154,0.5173,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
140,3,4.9347,-0.1917,0.5889,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
140,4,5.0536,-0.2362,0.5062,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
140,5,5.2189,-0.0966,0.6614,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
140,6,5.3115,-0.0756,0.4265,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
140,7,5.4203,-0.0653,0.4491,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
140,8,5.4469,-0.0217,0.4472,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
140,9,5.4761,0.0451,0.4544,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
140,10,5.5210,-0.0140,0.4546,0.9999,0.0168,0.0000,-0.0168,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
141,0,5.2318,0.0475,0.4400,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
141,1,5.2398,0.0505,0.6052,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
141,2,5.3167,-0.0084,0.5173,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
141,3,5.3422,-0.1847,0.5889,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
141,4,5.4611,-0.2292,0.5062,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
141,5,5.6263,-0.0895,0.6614,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
141,6,5.7189,-0.0684,0.4265,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
141,7,5.8277,-0.0581,0.4491,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
141,8,5.8543,-0.0144,0.4472,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
141,9,5.8835,0.0524,0.4544,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
141,10,5.9284,-0.0068,0.4546,0.9999,0.0173,0.0000,-0.0173,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
142,0,5.6426,0.0546,0.4400,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
142,1,5.6506,0.0577,0.6052,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
142,2,5.7276,-0.0013,0.5173,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
142,3,5.7531,-0.1776,0.5889,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
142,4,5.8720,-0.2220,0.5062,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
142,5,6.0371,-0.0823,0.6614,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
142,6,6.1298,-0.0612,0.4265,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
142,7,6.2385,-0.0509,0.4491,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
142,8,6.2652,-0.0072,0.4472,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
142,9,6.2943,0.0596,0.4544,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
142,10,6.3392,0.0005,0.4546,0.9998,0.0174,0.0000,-0.0174,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
143,0,6.0565,0.0619,0.4400,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
143,1,6.0646,0.0649,0.6052,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
143,2,6.1415,0.0060,0.5173,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
143,3,6.1671,-0.1703,0.5889,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
143,4,6.2860,-0.2147,0.5062,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
143,5,6.4511,-0.0749,0.6614,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
143,6,6.5438,-0.0538,0.4265,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
143,7,6.6525,-0.0435,0.4491,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
143,8,6.6791,0.0002,0.4472,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
143,9,6.7082,0.0670,0.4544,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
143,10,6.7532,0.0079,0.4546,0.9998,0.0177,0.0000,-0.0177,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
144,0,6.4732,0.0693,0.4400,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
144,1,6.4812,0.0724,0.6052,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
144,2,6.5582,0.0134,0.5173,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
144,3,6.5837,-0.1628,0.5889,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
144,4,6.7027,-0.2072,0.5062,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
144,5,6.8678,-0.0674,0.6614,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
144,6,6.9604,-0.0463,0.4265,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
144,7,7.0691,-0.0359,0.4491,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
144,8,7.0958,0.0078,0.4472,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
144,9,7.1249,0.0746,0.4544,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
144,10,7.1698,0.0155,0.4546,0.9998,0.0179,0.0000,-0.0179,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
145,0,6.8920,0.0769,0.4400,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
145,1,6.9000,0.0799,0.6052,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
145,2,6.9770,0.0210,0.5173,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
145,3,7.0026,-0.1553,0.5889,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
145,4,7.1215,-0.1996,0.5062,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
145,5,7.2866,-0.0598,0.6614,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
145,6,7.3793,-0.0387,0.4265,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
145,7,7.4880,-0.0283,0.4491,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
145,8,7.5146,0.0154,0.4472,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
145,9,7.5437,0.0822,0.4544,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
145,10,7.5887,0.0231,0.4546,0.9998,0.0181,0.0000,-0.0181,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
146,0,7.3124,0.0845,0.4400,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
146,1,7.3205,0.0876,0.6052,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
146,2,7.3974,0.0287,0.5173,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
146,3,7.4231,-0.1476,0.5889,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
146,4,7.5420,-0.1919,0.5062,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
146,5,7.7071,-0.0520,0.6614,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
146,6,7.7997,-0.0308,0.4265,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
146,7,7.9084,-0.0204,0.4491,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
146,8,7.9350,0.0233,0.4472,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
146,9,7.9641,0.0901,0.4544,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
146,10,8.0091,0.0310,0.4546,0.9998,0.0184,0.0000,-0.0184,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
147,0,7.7336,0.0923,0.4400,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
147,1,7.7416,0.0953,0.6052,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
147,2,7.8186,0.0365,0.5173,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
147,3,7.8443,-0.1398,0.5889,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
147,4,7.9633,-0.1841,0.5062,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
147,5,8.1283,-0.0442,0.6614,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
147,6,8.2209,-0.0230,0.4265,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
147,7,8.3296,-0.0125,0.4491,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
147,8,8.3562,0.0312,0.4472,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
147,9,8.3853,0.0980,0.4544,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
147,10,8.4303,0.0390,0.4546,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
148,0,8.1545,0.1001,0.4400,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
148,1,8.1625,0.1032,0.6052,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
148,2,8.2395,0.0443,0.5173,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
148,3,8.2652,-0.1320,0.5889,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
148,4,8.3842,-0.1762,0.5062,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
148,5,8.5492,-0.0364,0.6614,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
148,6,8.6418,-0.0151,0.4265,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
148,7,8.7505,-0.0047,0.4491,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
148,8,8.7771,0.0390,0.4472,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
148,9,8.8062,0.1058,0.4544,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
148,10,8.8512,0.0468,0.4546,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
149,0,8.5737,0.1079,0.4400,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
149,1,8.5818,0.1110,0.6052,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
149,2,8.6588,0.0521,0.5173,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
149,3,8.6844,-0.1242,0.5889,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
149,4,8.8034,-0.1685,0.5062,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
149,5,8.9684,-0.0286,0.6614,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
149,6,9.0610,-0.0074,0.4265,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
149,7,9.1698,0.0031,0.4491,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
149,8,9.1964,0.0468,0.4472,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
149,9,9.2254,0.1136,0.4544,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
149,10,9.2704,0.0545,0.4546,0.9998,0.0185,0.0000,-0.0185,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
150,0,8.9899,0.1156,0.4400,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
150,1,8.9979,0.1187,0.6052,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
150,2,9.0750,0.0598,0.5173,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
150,3,9.1006,-0.1164,0.5889,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
150,4,9.2196,-0.1607,0.5062,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
150,5,9.3846,-0.0208,0.6614,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
150,6,9.4772,0.0004,0.4265,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
150,7,9.5860,0.0108,0.4491,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
150,8,9.6125,0.0545,0.4472,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
150,9,9.6416,0.1214,0.4544,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
150,10,9.6866,0.0623,0.4546,0.9998,0.0186,0.0000,-0.0186,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
151,0,9.4017,0.1233,0.4400,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
151,1,9.4098,0.1264,0.6052,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
151,2,9.4868,0.0675,0.5173,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
151,3,9.5125,-0.1087,0.5889,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
151,4,9.6314,-0.1530,0.5062,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
151,5,9.7964,-0.0131,0.6614,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
151,6,9.8890,0.0081,0.4265,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
151,7,9.9978,0.0186,0.4491,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
151,8,10.0244,0.0623,0.4472,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
151,9,10.0534,0.1291,0.4544,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
151,10,10.0984,0.0701,0.4546,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
152,0,9.8076,0.1309,0.4400,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
152,1,9.8156,0.1340,0.6052,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
152,2,9.8926,0.0751,0.5173,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
152,3,9.9184,-0.1011,0.5889,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
152,4,10.0373,-0.1454,0.5062,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
152,5,10.2023,-0.0055,0.6614,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
152,6,10.2949,0.0157,0.4265,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
152,7,10.4037,0.0262,0.4491,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
152,8,10.4302,0.0699,0.4472,0.9998,0.0187,0.0000,-0.0187,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
