pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
1,4,-0.4316845352788187,-0.33971157954636283,0.4366684087344125,0.13972394644741723,0.8992856895753255,-0.41444235704641796,-0.5452938646812964,-0.2794831849786243,-0.7902808048125298,-0.8265178884513602,0.3364140274115147,0.451324475550207,0.072,0.064,0.096
1,5,-0.4709241977710241,-0.4112362980389763,0.45370665679987066,-0.9399062023971021,0.0006509433207829984,0.3414321410884611,0.3376915598921852,0.1494021666473962,0.929324164637209,-0.05040576428386269,0.9887762987015095,-0.14064384114884984,0.084,0.066,0.1
1,6,-0.5522175412736292,-0.4318803528246774,0.45687945116849404,-0.25421627853366274,0.05186993419134241,0.965755452304299,0.9656407615065433,-0.04210286608109066,0.2564473988653827,0.053962982178139385,0.9977659337714149,-0.03938448882108617,0.092,0.116,0.11
2,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
2,1,0.0,0.0,0.23349999999999999,-0.6829551598034355,0.7304602998780043,0.0,-0.7304602998780043,-0.6829551598034355,0.0,0.0,0.0,1.0,0.1,0.091,0.16
2,2,0.10297452183769565,0.1525997696998921,0.3688842512477535,0.6027081093891155,-0.32120193831721217,0.7304602998780043,0.6446314080854004,-0.3435441709703395,-0.6829551598034355,0.4703118992609394,0.8825002648235115,6.123233995736766e-17,0.494,0.083,0.053
2,3,0.31161550852689873,0.3127917766470628,0.4739668060477007,-0.6784842434883673,-0.7304602998780043,0.07801846986549933,-0.7256783946162093,0.6829551598034355,0.0834452951645873,-0.11423659188394464,-1.2206382685169676e-16,-0.9934535726820559,0.25,0.064,0.1
2,4,0.4166001268326013,0.44502709737802654,0.4896284337312895,-0.9355947833624332,-0.3072971275106497,0.17387028719337033,0.13657987103108726,0.13911824794910016,0.9808119350398955,-0.32558921999067036,0.9413897112839487,-0.08818770500807158,0.072,0.064,0.096
2,5,0.4089139552002631,0.5239267395530924,0.4656480792344656,-0.07582556031930765,0.9846210947687706,0.15739054653507828,-0.20817854177889455,0.13873411958249648,-0.968201703575491,-0.9751472602356406,-0.10617977114317557,0.19445739136095272,0.084,0.066,0.1
2,6,0.3962026670229283,0.5553853565501052,0.38887809884212,-0.15663120881153036,0.975829749553136,0.1523908275235196,-0.9188388864123623,-0.0873854713104788,-0.38483617322223684,-0.3622178422479058,-0.20029997326737145,0.9103176124113832,0.092,0.116,0.11
3,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
3,1,0.0,0.0,0.23349999999999999,0.4909160170016335,0.8712069009433132,0.0,-0.8712069009433132,0.4909160170016335,0.0,0.0,0.0,1.0,0.1,0.091,0.16
3,2,-0.11373817559611626,0.14277285941518916,0.37178245349998995,-0.42948143431436986,0.23779031378090174,0.8712069009433132,0.7621816694574589,-0.4219959324380898,0.4909160170016335,0.4843808422329609,0.8748572453135925,6.123233995736766e-17,0.494,0.083,0.053
3,3,-0.16653396233327042,0.3240585593393862,0.3907775746110469,0.03304338596981461,-0.8712069009433132,0.489802685162503,-0.058640632797565075,-0.49091601700163356,-0.8692311202645434,0.9977321338058383,-6.535386741414949e-17,-0.06730965139747053,0.25,0.064,0.1
3,4,-0.18115254486313837,0.3232639711739159,0.22185106865232135,-0.45529173111548094,-0.8149653234182395,-0.3585260955686113,-0.701711508848906,0.5763048875951287,-0.41889573271037006,0.5480058374934159,0.06086212418056511,-0.8342573966788482,0.072,0.064,0.096
3,5,-0.22727004258706746,0.2809534580367763,0.1669615668148686,-0.7526570572551603,-0.43655347557313073,0.4928776898268194,0.6542800461260033,-0.41216711429779407,0.63406300249485,-0.07365443235377807,0.7997120312065146,0.5958487154791839,0.084,0.066,0.1
3,6,-0.3027679646646223,0.2962333246075133,0.13362328912262625,0.39015381108890346,0.19784469444096603,0.8992427261726197,-0.09994377317959866,0.9799711447315824,-0.17224342569775242,-0.9153093716855679,-0.02267228208701351,0.40211282214017724,0.092,0.116,0.11
4,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
4,1,0.0,0.0,0.23349999999999999,-0.22517065921848978,-0.9743193389372453,0.0,0.9743193389372453,-0.22517065921848978,0.0,0.0,0.0,1.0,0.1,0.091,0.16
4,2,0.07037777252679774,-0.1757352620520111,0.3582617343071498,0.20447821212435738,-0.09428937659840353,-0.9743193389372453,-0.8847825784919772,0.40799260167826457,-0.22517065921848978,0.4187462830444166,0.9081032707993543,6.123233995736766e-17,0.494,0.083,0.053
